geracao;minFitness;maxFitness;avgFitness;time
10141;9713;25994;13587;59.932360
10142;9713;26143;13906;59.939564
10143;9713;25698;13784;59.947160
10144;9713;26296;13841;59.954536
10145;9713;26010;14444;59.962038
10146;9713;26331;14098;59.969468
10147;9713;26321;13906;59.976885
10148;9713;26077;14277;59.984496
10149;9713;26625;13947;59.992135
10150;9713;26387;13887;59.999566
10151;9713;26870;14111;60.007225
10152;9713;26442;14005;60.014325
10153;9713;26387;13811;60.021541
10154;9713;26471;14013;60.028696
10155;9713;26240;13358;60.035738
10156;9713;26647;13754;60.043006
10157;9713;25923;14012;60.050177
10158;9713;25862;14570;60.057556
10159;9713;26410;13842;60.064538
10160;9713;26220;14335;60.071752
10161;9713;26493;14148;60.078947
10162;9713;26225;14350;60.086254
10163;9713;26390;14230;60.093451
10164;9713;26284;13504;60.100460
10165;9713;25723;13839;60.108058
10166;9713;25887;13743;60.115753
10167;9713;26213;13622;60.123344
10168;9713;26344;13951;60.130773
10169;9713;26453;14445;60.138627
10170;9713;26315;14343;60.146284
10171;9713;26120;13758;60.153909
10172;9713;26494;13780;60.161418
10173;9713;27035;13268;60.169071
10174;9713;26045;13954;60.176585
10175;9713;26437;13991;60.184806
10176;9713;26283;13324;60.192246
10177;9713;26659;14412;60.200080
10178;9713;26678;13882;60.207679
10179;9713;26415;13867;60.215310
10180;9713;26253;13861;60.222879
10181;9713;26062;13846;60.230749
10182;9713;26155;13583;60.238544
10183;9713;25566;13510;60.246532
10184;9713;26485;13703;60.254134
10185;9713;26351;13773;60.261839
10186;9713;25926;14030;60.269421
10187;9713;25863;13922;60.277096
10188;9713;26174;13749;60.284806
10189;9713;25852;13847;60.292601
10190;9713;26399;14258;60.300288
10191;9713;26404;13785;60.308230
10192;9713;26248;14188;60.315955
10193;9713;26233;13565;60.323710
10194;9713;26470;14126;60.331282
10195;9713;26293;14480;60.339068
10196;9713;26392;14778;60.346754
10197;9713;26069;14187;60.354657
10198;9712;25803;13755;60.362222
10199;9712;25834;13867;60.369908
10200;9712;26041;13945;60.377677
10201;9712;26398;14100;60.385532
10202;9712;26021;14123;60.393192
10203;9712;26353;13884;60.400963
10204;9712;26343;13693;60.408927
10205;9712;26143;13672;60.416217
10206;9712;26073;13908;60.422140
10207;9712;26064;14156;60.428156
10208;9712;25952;14296;60.433920
10209;9712;26415;14619;60.439089
10210;9712;26144;13843;60.443405
10211;9712;26282;13540;60.448045
10212;9712;26204;13620;60.452364
10213;9712;26049;13579;60.456977
10214;9712;26210;13833;60.461484
10215;9712;26237;14224;60.466018
10216;9712;25640;14100;60.470554
10217;9712;26160;13885;60.476127
10218;9712;26714;13566;60.480402
10219;9712;25916;13812;60.484582
10220;9712;25860;13745;60.488730
10221;9712;26170;13924;60.492987
10222;9712;26409;14160;60.497176
10223;9712;26432;14112;60.501300
10224;9712;26063;14425;60.505479
10225;9712;26004;14205;60.509665
10226;9712;26323;14292;60.513825
10227;9712;26365;14136;60.517962
10228;9712;25768;13793;60.522084
10229;9712;26019;13959;60.526228
10230;9712;26450;13906;60.530339
10231;9712;25958;13802;60.534397
10232;9712;25871;14377;60.538543
10233;9712;25647;14130;60.542711
10234;9712;25783;13856;60.546848
10235;9712;26179;13973;60.550992
10236;9708;25906;14036;60.555118
10237;9708;26029;13570;60.558783
10238;9708;26526;14456;60.562512
10239;9708;25780;14099;60.566101
10240;9708;26112;14214;60.569705
10241;9708;26307;13850;60.573938
10242;9708;26078;14030;60.578414
10243;9708;25967;13984;60.583014
10244;9708;26027;13910;60.588161
10245;9708;26182;14302;60.593786
10246;9708;26061;13541;60.599663
10247;9708;26064;14198;60.606966
10248;9708;25737;13576;60.614162
10249;9708;26262;13991;60.622412
10250;9708;25763;13954;60.630319
10251;9708;25849;13816;60.638258
10252;9708;26218;13811;60.647246
10253;9708;26010;14576;60.656330
10254;9708;26191;13770;60.665182
10255;9708;26208;14286;60.674814
10256;9708;26088;13874;60.683968
10257;9708;25881;14523;60.693232
10258;9708;26130;13804;60.702921
10259;9708;26167;13773;60.712824
10260;9708;26018;13976;60.721976
10261;9708;25720;14122;60.733284
10262;9708;26043;14359;60.742669
10263;9708;26438;13802;60.751756
10264;9708;26306;13539;60.761050
10265;9708;25985;14135;60.770397
10266;9708;26253;13969;60.781879
10267;9708;26706;13722;60.790099
10268;9708;26177;14075;60.795617
10269;9708;26155;13281;60.800331
10270;9697;26066;13575;60.805378
10271;9697;26164;13663;60.809466
10272;9697;26134;13847;60.814041
10273;9697;26134;14403;60.818407
10274;9697;25762;13542;60.822318
10275;9697;26306;14267;60.826217
10276;9697;26024;14262;60.830065
10277;9697;26359;13972;60.833879
10278;9697;25841;14107;60.837689
10279;9697;26177;13836;60.841468
10280;9697;26365;13624;60.845230
10281;9697;26681;13764;60.849042
10282;9697;26097;13693;60.852934
10283;9697;26064;13557;60.856842
10284;9697;26212;13495;60.860948
10285;9697;26729;14426;60.865083
10286;9697;25977;13618;60.869102
10287;9697;26242;13417;60.872914
10288;9697;26437;13927;60.876743
10289;9697;26282;13857;60.880579
10290;9697;26153;14446;60.884458
10291;9697;26274;14301;60.888360
10292;9697;25532;14051;60.892232
10293;9697;26267;13921;60.896070
10294;9697;27329;13458;60.899780
10295;9697;26395;13843;60.903416
10296;9697;25759;14026;60.907098
10297;9697;25953;14150;60.910847
10298;9697;25725;13779;60.914599
10299;9697;25809;13871;60.918296
10300;9697;26333;13784;60.921991
10301;9697;25978;14333;60.925672
10302;9697;26263;14033;60.929579
10303;9697;26365;14214;60.933350
10304;9697;25862;14306;60.937105
10305;9697;26380;13887;60.941541
10306;9697;26306;14120;60.946415
10307;9697;26308;14275;60.951391
10308;9697;26392;13314;60.956663
10309;9697;25768;13374;60.962826
10310;9697;26231;13503;60.969021
10311;9697;25684;13980;60.975653
10312;9697;26262;13983;60.981887
10313;9697;26385;13641;60.988040
10314;9697;27184;14007;60.994235
10315;9697;26005;14051;61.000473
10316;9697;26654;14200;61.006898
10317;9697;26258;14160;61.013225
10318;9697;25999;14288;61.019539
10319;9697;25935;14208;61.026875
10320;9697;26366;14104;61.034125
10321;9697;26156;13848;61.041970
10322;9697;26054;13266;61.049178
10323;9697;25840;13451;61.056409
10324;9697;26309;13851;61.063674
10325;9697;26369;13288;61.070772
10326;9697;26007;13639;61.077906
10327;9697;26119;14306;61.085437
10328;9697;26478;13568;61.092963
10329;9697;26306;14058;61.100576
10330;9697;26186;14089;61.108020
10331;9697;26168;14218;61.115679
10332;9697;26893;13913;61.122499
10333;9697;26290;13785;61.128206
10334;9697;26426;13346;61.133153
10335;9697;25922;14401;61.137900
10336;9697;26487;14251;61.142007
10337;9697;25935;14567;61.146189
10338;9697;25870;14448;61.150136
10339;9697;26452;13795;61.154023
10340;9697;26039;13531;61.157813
10341;9697;26042;13747;61.161853
10342;9697;26066;14110;61.165852
10343;9697;26015;14334;61.170550
10344;9697;26457;13971;61.175156
10345;9697;26159;13703;61.180276
10346;9697;25989;13707;61.184974
10347;9697;26469;13918;61.189632
10348;9697;26677;13818;61.194766
10349;9697;25947;13704;61.200270
10350;9697;26247;14021;61.206275
10351;9697;26268;14141;61.212941
10352;9697;26174;13789;61.220236
10353;9697;25936;13953;61.227655
10354;9697;26472;13608;61.234947
10355;9697;25816;13244;61.242069
10356;9697;26255;13849;61.249067
10357;9697;26011;13566;61.256255
10358;9697;25840;14049;61.264378
10359;9697;26505;14116;61.272757
10360;9697;26186;13622;61.281014
10361;9697;25729;13884;61.290784
10362;9697;26530;13570;61.299603
10363;9697;26017;13606;61.308807
10364;9697;26375;13891;61.317608
10365;9697;26190;13311;61.326206
10366;9697;26455;13446;61.334973
10367;9697;26161;13994;61.343312
10368;9697;26194;14320;61.351872
10369;9697;26073;14188;61.360211
10370;9697;26315;14434;61.368872
10371;9697;26062;13740;61.377048
10372;9697;26222;13638;61.385411
10373;9697;26393;14319;61.393724
10374;9697;26367;13541;61.402184
10375;9697;25768;13343;61.410210
10376;9697;26468;13266;61.418277
10377;9697;26022;13663;61.426464
10378;9697;26296;14115;61.434878
10379;9697;25935;14239;61.443436
10380;9697;26086;14056;61.451832
10381;9697;26266;13606;61.460156
10382;9697;26172;14258;61.468496
10383;9697;25787;13577;61.476973
10384;9697;25836;13857;61.485265
10385;9697;25984;14163;61.493644
10386;9697;26071;13422;61.501806
10387;9697;26392;13758;61.510156
10388;9697;26348;14073;61.518576
10389;9697;25834;13855;61.527107
10390;9697;25719;13933;61.535308
10391;9697;25775;13798;61.543451
10392;9697;26346;13714;61.551712
10393;9697;26140;13434;61.559942
10394;9697;25790;13986;61.568167
10395;9697;25914;13798;61.576612
10396;9697;26055;13689;61.584851
10397;9697;26065;13817;61.593038
10398;9697;25907;13559;61.600565
10399;9697;26171;14304;61.608208
10400;9697;26753;14409;61.615912
10401;9682;26291;14085;61.623588
10402;9682;26306;14715;61.631445
10403;9682;26572;13730;61.639132
10404;9682;26219;13750;61.646881
10405;9682;26104;13872;61.654460
10406;9682;26569;14270;61.662081
10407;9682;26012;13849;61.669844
10408;9682;25808;14033;61.677562
10409;9682;25938;14180;61.685306
10410;9682;25890;13643;61.692887
10411;9682;26487;14171;61.700582
10412;9682;26550;13759;61.708254
10413;9682;26097;14079;61.716099
10414;9682;25906;13724;61.722969
10415;9682;25929;14180;61.727213
10416;9682;26633;14513;61.731422
10417;9682;25885;13890;61.736051
10418;9682;25950;14118;61.740871
10419;9682;26238;14097;61.746117
10420;9682;25564;13787;61.751653
10421;9682;26165;14122;61.758143
10422;9682;26152;13538;61.765429
10423;9682;26355;13578;61.773010
10424;9682;26278;13835;61.780561
10425;9682;26421;13547;61.788074
10426;9682;26124;13807;61.795734
10427;9682;26255;13589;61.803304
10428;9682;26348;13930;61.810938
10429;9682;26216;13409;61.818760
10430;9682;26394;13185;61.826548
10431;9682;26242;13949;61.834492
10432;9682;26379;14010;61.842745
10433;9682;25952;14176;61.850786
10434;9682;26350;13194;61.858610
10435;9682;26049;13245;61.866713
10436;9682;26472;14227;61.874693
10437;9682;26013;14628;61.883079
10438;9682;26076;13823;61.891280
10439;9682;26481;14004;61.899423
10440;9682;25989;13782;61.907360
10441;9682;26418;14012;61.915610
10442;9682;26544;14420;61.923227
10443;9682;26355;13531;61.930099
10444;9682;26129;14575;61.937287
10445;9682;26087;13707;61.944529
10446;9682;26552;13963;61.951804
10447;9682;26126;13659;61.958938
10448;9682;25796;13776;61.966072
10449;9682;25902;14062;61.973276
10450;9682;26278;13726;61.980298
10451;9682;25866;13850;61.987338
10452;9682;25790;14180;61.994622
10453;9682;25827;13823;62.001768
10454;9682;26340;13261;62.008730
10455;9682;25803;13896;62.015722
10456;9682;25988;13899;62.022882
10457;9682;26385;14256;62.030027
10458;9682;26236;13120;62.037315
10459;9682;26524;13969;62.044447
10460;9682;26413;13758;62.051696
10461;9682;26180;13790;62.058787
10462;9682;26611;13725;62.065908
10463;9682;25881;13670;62.073048
10464;9682;26065;13959;62.080163
10465;9682;26040;13306;62.087343
10466;9682;25933;13898;62.094413
10467;9682;25789;14193;62.101747
10468;9682;25977;13788;62.108894
10469;9682;26131;13649;62.116177
10470;9682;26045;13673;62.123428
10471;9682;26059;13141;62.130663
10472;9682;26090;13755;62.137824
10473;9682;26066;13806;62.145125
10474;9682;26268;13755;62.152158
10475;9682;26053;13842;62.159326
10476;9682;26175;13367;62.165866
10477;9682;26147;14046;62.171576
10478;9682;26018;13658;62.176607
10479;9682;25756;13775;62.181276
10480;9682;26149;14218;62.185372
10481;9682;26460;14630;62.189421
10482;9682;26545;14149;62.193248
10483;9682;26043;14558;62.196896
10484;9682;25948;14528;62.200532
10485;9682;25917;13874;62.204163
10486;9682;26223;14144;62.207807
10487;9682;26728;14020;62.211423
10488;9682;26261;13532;62.215024
10489;9682;26041;14567;62.218715
10490;9682;26107;13950;62.222407
10491;9682;25991;13476;62.225945
10492;9682;25820;13550;62.229438
10493;9682;26378;13632;62.232997
10494;9682;25796;14133;62.236648
10495;9682;26255;14089;62.240375
10496;9682;26175;13649;62.243937
10497;9682;26399;13978;62.247534
10498;9682;26248;13552;62.251172
10499;9682;26105;13963;62.255432
10500;9682;26077;14122;62.258995
10501;9682;26136;13653;62.262586
10502;9682;25897;13980;62.266302
10503;9682;26309;14117;62.270335
10504;9682;26491;13531;62.274507
10505;9682;25767;13673;62.278937
10506;9682;26143;13353;62.283728
10507;9682;26371;13588;62.288690
10508;9682;25996;13601;62.294387
10509;9682;26425;13452;62.300520
10510;9682;25919;13234;62.307548
10511;9682;25517;13383;62.314417
10512;9682;26247;13314;62.321574
10513;9682;26574;13615;62.328764
10514;9682;26328;14129;62.336209
10515;9682;26124;13655;62.343552
10516;9682;26218;13273;62.350994
10517;9682;26241;14361;62.358329
10518;9682;26183;14042;62.365899
10519;9682;26100;14233;62.373139
10520;9682;26230;14039;62.380481
10521;9682;26018;13375;62.387488
10522;9662;26151;14009;62.394608
10523;9662;26220;13940;62.401950
10524;9662;25942;14339;62.409373
10525;9662;26265;13573;62.416975
10526;9662;26499;13605;62.424333
10527;9662;25951;13950;62.431885
10528;9662;26376;14254;62.439241
10529;9662;25879;13735;62.446655
10530;9662;26207;13810;62.453791
10531;9662;25965;13669;62.460971
10532;9662;26105;13956;62.468030
10533;9662;25966;13878;62.475345
10534;9662;26119;14062;62.482486
10535;9662;26471;13987;62.489642
10536;9662;26051;14211;62.496684
10537;9662;26569;14203;62.503924
10538;9662;25938;13745;62.510965
10539;9662;26392;13186;62.517878
10540;9662;26138;13603;62.524849
10541;9662;26348;13832;62.531724
10542;9662;26913;14464;62.538924
10543;9662;25888;13375;62.545928
10544;9662;25992;13360;62.552980
10545;9658;25910;13608;62.559901
10546;9658;26161;14412;62.565591
10547;9658;26088;14083;62.570889
10548;9658;26916;13498;62.575403
10549;9658;25991;13536;62.579573
10550;9658;26158;14045;62.584054
10551;9658;26125;13710;62.589902
10552;9658;25818;14191;62.596451
10553;9658;26285;14040;62.603176
10554;9658;26474;13843;62.610553
10555;9658;26104;13357;62.617741
10556;9658;26353;13959;62.624857
10557;9658;25915;13701;62.632213
10558;9658;25892;13698;62.639173
10559;9658;26557;13732;62.646140
10560;9658;25912;14352;62.653288
10561;9658;26092;13932;62.660456
10562;9658;25893;13500;62.668440
10563;9658;26502;13934;62.675474
10564;9658;26139;13852;62.682967
10565;9658;26495;13908;62.690305
10566;9658;25957;14499;62.697738
10567;9658;26376;13727;62.704943
10568;9658;26314;14280;62.712600
10569;9658;25662;13855;62.720028
10570;9658;25977;14082;62.727857
10571;9658;25927;14090;62.735414
10572;9658;25651;14185;62.743058
10573;9658;26149;13440;62.750416
10574;9658;26216;13671;62.758321
10575;9658;25821;13828;62.766355
10576;9658;25822;13776;62.776803
10577;9658;26353;13663;62.784352
10578;9658;26494;13897;62.789407
10579;9658;26339;14591;62.794135
10580;9658;26091;14552;62.798310
10581;9658;26260;13872;62.803436
10582;9658;26174;13456;62.808387
10583;9658;25967;13670;62.812072
10584;9658;26351;13946;62.816028
10585;9658;26143;13215;62.819665
10586;9658;26235;13879;62.823304
10587;9658;26342;14382;62.827003
10588;9658;26239;13839;62.830790
10589;9658;26238;13830;62.834513
10590;9658;26071;13977;62.838132
10591;9658;26398;13422;62.841678
10592;9657;26111;13742;62.845275
10593;9657;26172;14022;62.848999
10594;9657;25891;13475;62.852549
10595;9657;26338;14304;62.856164
10596;9657;26140;13855;62.859762
10597;9657;26301;14055;62.864204
10598;9646;26811;13996;62.867865
10599;9646;25814;13752;62.871503
10600;9646;26371;14115;62.875146
10601;9646;26052;14849;62.878866
10602;9646;26068;13474;62.882489
10603;9646;25897;13644;62.885957
10604;9646;26243;13448;62.889378
10605;9646;26287;13574;62.892889
10606;9646;25858;13311;62.896288
10607;9646;25979;13380;62.899743
10608;9646;26358;13521;62.903187
10609;9646;26032;13936;62.906690
10610;9646;26268;13704;62.910170
10611;9646;26729;13999;62.913745
10612;9646;26084;14111;62.917284
10613;9646;25819;14367;62.920826
10614;9646;26244;14240;62.924597
10615;9646;26231;13803;62.928675
10616;9646;26399;13923;62.932828
10617;9646;26938;14100;62.937040
10618;9646;26023;14024;62.941734
10619;9646;26309;13807;62.945755
10620;9646;26018;14036;62.949759
10621;9646;26146;14068;62.953877
10622;9646;26321;14183;62.958534
10623;9646;26234;13990;62.963294
10624;9636;25734;14279;62.968615
10625;9636;26165;14618;62.974308
10626;9636;26366;13924;62.979834
10627;9636;26063;13687;62.985310
10628;9636;26137;14026;62.990819
10629;9636;26067;13664;62.996133
10630;9636;26194;14160;63.001532
10631;9636;25941;14125;63.007045
10632;9636;25890;14570;63.012565
10633;9636;26320;13999;63.018034
10634;9636;26490;13817;63.023491
10635;9636;25942;13556;63.028902
10636;9636;26435;13363;63.034298
10637;9636;26104;13639;63.039635
10638;9636;26361;13497;63.044952
10639;9636;26485;13618;63.049425
10640;9636;25925;13897;63.053908
10641;9636;26337;14556;63.057771
10642;9636;26150;13734;63.061587
10643;9636;25800;14367;63.065261
10644;9636;26003;13682;63.069350
10645;9636;26028;13396;63.073759
10646;9636;26078;13826;63.078512
10647;9636;26317;14226;63.083464
10648;9636;26296;13992;63.088252
10649;9636;26192;13584;63.092983
10650;9636;25853;13914;63.097898
10651;9636;25931;13661;63.102791
10652;9636;25872;13554;63.107585
10653;9636;26336;13798;63.112554
10654;9636;26224;13801;63.117366
10655;9636;25804;13821;63.122154
10656;9636;25969;14241;63.126827
10657;9636;26203;13749;63.130899
10658;9636;26303;13751;63.134980
10659;9636;26004;14324;63.138542
10660;9636;26083;13754;63.142053
10661;9636;26116;13681;63.145617
10662;9636;26273;13654;63.149090
10663;9636;26362;13720;63.152642
10664;9636;26304;14476;63.156220
10665;9636;26133;14202;63.159945
10666;9636;26097;13991;63.163566
10667;9636;26116;13366;63.167031
10668;9636;26186;14197;63.170545
10669;9635;26031;13702;63.174109
10670;9635;25715;13953;63.177651
10671;9635;26191;14024;63.181204
10672;9635;25988;14094;63.184779
10673;9635;26234;14161;63.188354
10674;9635;25884;13766;63.192251
10675;9635;26078;13953;63.195826
10676;9635;26610;14115;63.199402
10677;9635;26052;13742;63.202988
10678;9635;26478;14339;63.206791
10679;9635;26232;13531;63.210443
10680;9635;26387;13366;63.213942
10681;9635;26217;14410;63.217555
10682;9635;26118;14046;63.221478
10683;9635;26297;13349;63.225466
10684;9635;26281;13307;63.229780
10685;9635;25887;13929;63.234214
10686;9635;26051;14312;63.239485
10687;9635;26659;14028;63.244981
10688;9635;26402;13602;63.250856
10689;9635;26141;14023;63.258054
10690;9635;26183;14156;63.265208
10691;9635;26020;13626;63.272643
10692;9635;26104;13636;63.280062
10693;9635;25990;13398;63.287840
10694;9635;26602;13369;63.295293
10695;9635;25713;13444;63.302713
10696;9635;26255;13794;63.309725
10697;9635;25920;14256;63.317114
10698;9635;26136;14037;63.324264
10699;9635;26408;13896;63.331530
10700;9635;26525;13484;63.338640
10701;9635;25926;13933;63.345887
10702;9635;25959;13649;63.353121
10703;9635;26011;13878;63.360396
